AQI Value (Normalized),Status
0.057172557172557176,Moderate
0.07692307692307693,Moderate
0.07796257796257797,Moderate
0.0841995841995842,Moderate
0.08108108108108109,Moderate
0.0550935550935551,Moderate
0.06548856548856549,Moderate
0.07796257796257797,Moderate
0.061330561330561334,Moderate
0.07172557172557173,Moderate
0.061330561330561334,Moderate
0.09771309771309772,Moderate
0.06964656964656965,Moderate
0.079002079002079,Moderate
0.05301455301455302,Moderate
0.10187110187110188,Moderate
0.07172557172557173,Moderate
0.06444906444906445,Moderate
0.06860706860706861,Moderate
0.10083160083160084,Moderate
0.08523908523908524,Moderate
0.06756756756756757,Moderate
0.09355509355509356,Moderate
0.07692307692307693,Moderate
0.056133056133056136,Moderate
0.07796257796257797,Moderate
0.08523908523908524,Moderate
0.10083160083160084,Moderate
0.062370062370062374,Moderate
0.07276507276507277,Moderate
0.09563409563409564,Moderate
0.062370062370062374,Moderate
0.056133056133056136,Moderate
0.08212058212058213,Moderate
0.07068607068607069,Moderate
0.06860706860706861,Moderate
0.09563409563409564,Moderate
0.059251559251559255,Moderate
0.08523908523908524,Moderate
0.09667359667359668,Moderate
0.056133056133056136,Moderate
0.05197505197505198,Moderate
0.06860706860706861,Moderate
0.0550935550935551,Moderate
0.0550935550935551,Moderate
0.08523908523908524,Moderate
0.07380457380457381,Moderate
0.08835758835758836,Moderate
0.08523908523908524,Moderate
0.08731808731808732,Moderate
0.059251559251559255,Moderate
0.059251559251559255,Moderate
0.06548856548856549,Moderate
0.07068607068607069,Moderate
0.06860706860706861,Moderate
0.060291060291060294,Moderate
0.07588357588357589,Moderate
0.058212058212058215,Moderate
0.059251559251559255,Moderate
0.06964656964656965,Moderate
0.06444906444906445,Moderate
0.056133056133056136,Moderate
0.06860706860706861,Moderate
0.07796257796257797,Moderate
0.05405405405405406,Moderate
0.09147609147609148,Moderate
0.057172557172557176,Moderate
0.08731808731808732,Moderate
0.056133056133056136,Moderate
0.09563409563409564,Moderate
0.09875259875259876,Moderate
0.08627858627858628,Moderate
0.09147609147609148,Moderate
0.06444906444906445,Moderate
0.07484407484407485,Moderate
0.08835758835758836,Moderate
0.08627858627858628,Moderate
0.06340956340956341,Moderate
0.059251559251559255,Moderate
0.060291060291060294,Moderate
0.07172557172557173,Moderate
0.059251559251559255,Moderate
0.062370062370062374,Moderate
0.09147609147609148,Moderate
0.08627858627858628,Moderate
0.08004158004158005,Moderate
0.056133056133056136,Moderate
0.08212058212058213,Moderate
0.06756756756756757,Moderate
0.0997920997920998,Moderate
0.07796257796257797,Moderate
0.06548856548856549,Moderate
0.059251559251559255,Moderate
0.07692307692307693,Moderate
0.062370062370062374,Moderate
0.059251559251559255,Moderate
0.07068607068607069,Moderate
0.0841995841995842,Moderate
0.06444906444906445,Moderate
0.08835758835758836,Moderate
0.06964656964656965,Moderate
0.0550935550935551,Moderate
0.061330561330561334,Moderate
0.062370062370062374,Moderate
0.08523908523908524,Moderate
0.059251559251559255,Moderate
0.06756756756756757,Moderate
0.059251559251559255,Moderate
0.059251559251559255,Moderate
0.08004158004158005,Moderate
0.07484407484407485,Moderate
0.06652806652806653,Moderate
0.0893970893970894,Moderate
0.07796257796257797,Moderate
0.06964656964656965,Moderate
0.06756756756756757,Moderate
0.05197505197505198,Moderate
0.057172557172557176,Moderate
0.09771309771309772,Moderate
0.08523908523908524,Moderate
0.06652806652806653,Moderate
0.09043659043659044,Moderate
0.05405405405405406,Moderate
0.10187110187110188,Moderate
0.062370062370062374,Moderate
0.07692307692307693,Moderate
0.08523908523908524,Moderate
0.10083160083160084,Moderate
0.059251559251559255,Moderate
0.08731808731808732,Moderate
0.09563409563409564,Moderate
0.09355509355509356,Moderate
0.06548856548856549,Moderate
0.05197505197505198,Moderate
0.0550935550935551,Moderate
0.07484407484407485,Moderate
0.05405405405405406,Moderate
0.07692307692307693,Moderate
0.057172557172557176,Moderate
0.08316008316008316,Moderate
0.0550935550935551,Moderate
0.07588357588357589,Moderate
0.05405405405405406,Moderate
0.07276507276507277,Moderate
0.059251559251559255,Moderate
0.0550935550935551,Moderate
0.06860706860706861,Moderate
0.07068607068607069,Moderate
0.061330561330561334,Moderate
0.058212058212058215,Moderate
0.07172557172557173,Moderate
0.057172557172557176,Moderate
0.08835758835758836,Moderate
0.079002079002079,Moderate
0.06756756756756757,Moderate
0.06340956340956341,Moderate
0.0841995841995842,Moderate
0.058212058212058215,Moderate
0.06652806652806653,Moderate
0.09875259875259876,Moderate
0.060291060291060294,Moderate
0.0841995841995842,Moderate
0.07068607068607069,Moderate
0.059251559251559255,Moderate
0.07380457380457381,Moderate
0.058212058212058215,Moderate
0.07068607068607069,Moderate
0.07068607068607069,Moderate
0.06756756756756757,Moderate
0.0841995841995842,Moderate
0.0893970893970894,Moderate
0.06652806652806653,Moderate
0.08108108108108109,Moderate
0.056133056133056136,Moderate
0.057172557172557176,Moderate
0.062370062370062374,Moderate
0.062370062370062374,Moderate
0.05405405405405406,Moderate
0.10187110187110188,Moderate
0.05301455301455302,Moderate
0.07068607068607069,Moderate
0.05197505197505198,Moderate
0.06444906444906445,Moderate
0.07692307692307693,Moderate
0.07588357588357589,Moderate
0.06340956340956341,Moderate
0.08004158004158005,Moderate
0.09771309771309772,Moderate
0.059251559251559255,Moderate
0.0550935550935551,Moderate
0.059251559251559255,Moderate
0.05405405405405406,Moderate
0.09667359667359668,Moderate
0.06548856548856549,Moderate
0.06652806652806653,Moderate
0.061330561330561334,Moderate
0.07380457380457381,Moderate
0.058212058212058215,Moderate
0.07276507276507277,Moderate
0.08523908523908524,Moderate
0.07172557172557173,Moderate
0.07068607068607069,Moderate
0.06444906444906445,Moderate
0.056133056133056136,Moderate
0.060291060291060294,Moderate
0.07276507276507277,Moderate
0.0550935550935551,Moderate
0.057172557172557176,Moderate
0.056133056133056136,Moderate
0.06548856548856549,Moderate
0.09043659043659044,Moderate
0.10291060291060292,Moderate
0.10187110187110188,Moderate
0.06444906444906445,Moderate
0.06548856548856549,Moderate
0.08523908523908524,Moderate
0.0550935550935551,Moderate
0.09147609147609148,Moderate
0.07588357588357589,Moderate
0.09563409563409564,Moderate
0.07588357588357589,Moderate
0.07484407484407485,Moderate
0.08212058212058213,Moderate
0.08523908523908524,Moderate
0.08316008316008316,Moderate
0.06652806652806653,Moderate
0.07484407484407485,Moderate
0.061330561330561334,Moderate
0.05301455301455302,Moderate
0.07796257796257797,Moderate
0.0997920997920998,Moderate
0.06340956340956341,Moderate
0.0841995841995842,Moderate
0.09355509355509356,Moderate
0.06340956340956341,Moderate
0.09875259875259876,Moderate
0.06756756756756757,Moderate
0.09563409563409564,Moderate
0.061330561330561334,Moderate
0.08004158004158005,Moderate
0.07796257796257797,Moderate
0.06444906444906445,Moderate
0.057172557172557176,Moderate
0.10083160083160084,Moderate
0.05197505197505198,Moderate
0.06444906444906445,Moderate
0.08004158004158005,Moderate
0.09563409563409564,Moderate
0.07796257796257797,Moderate
0.06860706860706861,Moderate
0.10187110187110188,Moderate
0.06444906444906445,Moderate
0.05301455301455302,Moderate
0.07796257796257797,Moderate
0.062370062370062374,Moderate
0.0550935550935551,Moderate
0.061330561330561334,Moderate
0.058212058212058215,Moderate
0.06444906444906445,Moderate
0.08004158004158005,Moderate
0.08731808731808732,Moderate
0.05301455301455302,Moderate
0.07484407484407485,Moderate
0.09355509355509356,Moderate
0.07796257796257797,Moderate
0.05301455301455302,Moderate
0.07172557172557173,Moderate
0.10083160083160084,Moderate
0.10083160083160084,Moderate
0.07588357588357589,Moderate
0.060291060291060294,Moderate
0.056133056133056136,Moderate
0.08835758835758836,Moderate
0.07796257796257797,Moderate
0.10291060291060292,Moderate
0.058212058212058215,Moderate
0.061330561330561334,Moderate
0.0945945945945946,Moderate
0.07380457380457381,Moderate
0.060291060291060294,Moderate
0.07276507276507277,Moderate
0.057172557172557176,Moderate
0.08212058212058213,Moderate
0.09667359667359668,Moderate
0.08835758835758836,Moderate
0.057172557172557176,Moderate
0.06652806652806653,Moderate
0.09147609147609148,Moderate
0.06964656964656965,Moderate
0.06652806652806653,Moderate
0.08835758835758836,Moderate
0.058212058212058215,Moderate
0.05301455301455302,Moderate
0.09147609147609148,Moderate
0.08835758835758836,Moderate
0.08004158004158005,Moderate
0.08108108108108109,Moderate
0.05405405405405406,Moderate
0.07692307692307693,Moderate
0.06652806652806653,Moderate
0.08004158004158005,Moderate
0.08212058212058213,Moderate
0.09251559251559252,Moderate
0.05405405405405406,Moderate
0.05197505197505198,Moderate
0.059251559251559255,Moderate
0.06964656964656965,Moderate
0.05301455301455302,Moderate
0.09875259875259876,Moderate
0.08523908523908524,Moderate
0.0841995841995842,Moderate
0.07484407484407485,Moderate
0.09355509355509356,Moderate
0.062370062370062374,Moderate
0.056133056133056136,Moderate
0.0893970893970894,Moderate
0.06444906444906445,Moderate
0.059251559251559255,Moderate
0.09667359667359668,Moderate
0.06652806652806653,Moderate
0.057172557172557176,Moderate
0.0841995841995842,Moderate
0.07484407484407485,Moderate
0.061330561330561334,Moderate
0.06340956340956341,Moderate
0.05405405405405406,Moderate
0.06652806652806653,Moderate
0.056133056133056136,Moderate
0.08316008316008316,Moderate
0.09667359667359668,Moderate
0.10187110187110188,Moderate
0.06652806652806653,Moderate
0.09355509355509356,Moderate
0.0841995841995842,Moderate
0.08108108108108109,Moderate
0.058212058212058215,Moderate
0.06652806652806653,Moderate
0.09147609147609148,Moderate
0.059251559251559255,Moderate
0.06444906444906445,Moderate
0.06548856548856549,Moderate
0.0997920997920998,Moderate
0.07588357588357589,Moderate
0.07484407484407485,Moderate
0.09043659043659044,Moderate
0.05405405405405406,Moderate
0.07276507276507277,Moderate
0.062370062370062374,Moderate
0.058212058212058215,Moderate
0.062370062370062374,Moderate
0.06964656964656965,Moderate
0.05405405405405406,Moderate
0.06756756756756757,Moderate
0.0893970893970894,Moderate
0.09147609147609148,Moderate
0.09667359667359668,Moderate
0.08835758835758836,Moderate
0.06548856548856549,Moderate
0.09147609147609148,Moderate
0.06652806652806653,Moderate
0.07172557172557173,Moderate
0.07588357588357589,Moderate
0.062370062370062374,Moderate
0.06444906444906445,Moderate
0.07380457380457381,Moderate
0.057172557172557176,Moderate
0.06860706860706861,Moderate
0.060291060291060294,Moderate
0.10083160083160084,Moderate
0.062370062370062374,Moderate
0.06860706860706861,Moderate
0.08316008316008316,Moderate
0.057172557172557176,Moderate
0.06548856548856549,Moderate
0.08108108108108109,Moderate
0.06652806652806653,Moderate
0.06756756756756757,Moderate
0.08004158004158005,Moderate
0.07276507276507277,Moderate
0.05301455301455302,Moderate
0.06652806652806653,Moderate
0.057172557172557176,Moderate
0.09147609147609148,Moderate
0.09563409563409564,Moderate
0.08731808731808732,Moderate
0.061330561330561334,Moderate
0.0945945945945946,Moderate
0.06444906444906445,Moderate
0.09355509355509356,Moderate
0.06444906444906445,Moderate
0.08627858627858628,Moderate
0.08212058212058213,Moderate
0.08523908523908524,Moderate
0.06756756756756757,Moderate
0.06548856548856549,Moderate
0.058212058212058215,Moderate
0.079002079002079,Moderate
0.09147609147609148,Moderate
0.06652806652806653,Moderate
0.07796257796257797,Moderate
0.05405405405405406,Moderate
0.10187110187110188,Moderate
0.057172557172557176,Moderate
0.0550935550935551,Moderate
0.08835758835758836,Moderate
0.05301455301455302,Moderate
0.08523908523908524,Moderate
0.08731808731808732,Moderate
0.05301455301455302,Moderate
0.0550935550935551,Moderate
0.07692307692307693,Moderate
0.057172557172557176,Moderate
0.07276507276507277,Moderate
0.060291060291060294,Moderate
0.05405405405405406,Moderate
0.08835758835758836,Moderate
0.08627858627858628,Moderate
0.06652806652806653,Moderate
0.06548856548856549,Moderate
0.08523908523908524,Moderate
0.06340956340956341,Moderate
0.06652806652806653,Moderate
0.07276507276507277,Moderate
0.06444906444906445,Moderate
0.057172557172557176,Moderate
0.0550935550935551,Moderate
0.057172557172557176,Moderate
0.06444906444906445,Moderate
0.08523908523908524,Moderate
0.09667359667359668,Moderate
0.07484407484407485,Moderate
0.07796257796257797,Moderate
0.057172557172557176,Moderate
0.0945945945945946,Moderate
0.07588357588357589,Moderate
0.059251559251559255,Moderate
0.056133056133056136,Moderate
0.06652806652806653,Moderate
0.06860706860706861,Moderate
0.07276507276507277,Moderate
0.07796257796257797,Moderate
0.06340956340956341,Moderate
0.07692307692307693,Moderate
0.09043659043659044,Moderate
0.0997920997920998,Moderate
0.07172557172557173,Moderate
0.07068607068607069,Moderate
0.05301455301455302,Moderate
0.07692307692307693,Moderate
0.07172557172557173,Moderate
0.0550935550935551,Moderate
0.07796257796257797,Moderate
0.05301455301455302,Moderate
0.0945945945945946,Moderate
0.08835758835758836,Moderate
0.0550935550935551,Moderate
0.07484407484407485,Moderate
0.09667359667359668,Moderate
0.079002079002079,Moderate
0.06652806652806653,Moderate
0.0893970893970894,Moderate
0.0893970893970894,Moderate
0.08212058212058213,Moderate
0.08523908523908524,Moderate
0.07380457380457381,Moderate
0.10083160083160084,Moderate
0.06652806652806653,Moderate
0.06756756756756757,Moderate
0.058212058212058215,Moderate
0.062370062370062374,Moderate
0.09563409563409564,Moderate
0.056133056133056136,Moderate
0.0550935550935551,Moderate
0.09043659043659044,Moderate
0.07588357588357589,Moderate
0.06340956340956341,Moderate
0.056133056133056136,Moderate
0.057172557172557176,Moderate
0.08108108108108109,Moderate
0.061330561330561334,Moderate
0.10083160083160084,Moderate
0.05301455301455302,Moderate
0.056133056133056136,Moderate
0.06548856548856549,Moderate
0.0893970893970894,Moderate
0.09667359667359668,Moderate
0.07692307692307693,Moderate
0.05197505197505198,Moderate
0.05301455301455302,Moderate
0.056133056133056136,Moderate
0.06860706860706861,Moderate
0.08731808731808732,Moderate
0.0550935550935551,Moderate
0.06444906444906445,Moderate
0.0841995841995842,Moderate
0.06652806652806653,Moderate
0.0550935550935551,Moderate
0.06548856548856549,Moderate
0.06964656964656965,Moderate
0.056133056133056136,Moderate
0.10187110187110188,Moderate
0.09563409563409564,Moderate
0.062370062370062374,Moderate
0.09355509355509356,Moderate
0.06652806652806653,Moderate
0.08004158004158005,Moderate
0.06860706860706861,Moderate
0.08316008316008316,Moderate
0.061330561330561334,Moderate
0.06756756756756757,Moderate
0.05301455301455302,Moderate
0.07068607068607069,Moderate
0.07484407484407485,Moderate
0.08004158004158005,Moderate
0.07692307692307693,Moderate
0.0997920997920998,Moderate
0.08627858627858628,Moderate
0.07172557172557173,Moderate
0.0997920997920998,Moderate
0.060291060291060294,Moderate
0.07380457380457381,Moderate
0.07068607068607069,Moderate
0.060291060291060294,Moderate
0.0550935550935551,Moderate
0.07380457380457381,Moderate
0.056133056133056136,Moderate
0.061330561330561334,Moderate
0.08523908523908524,Moderate
0.08835758835758836,Moderate
0.07692307692307693,Moderate
0.058212058212058215,Moderate
0.0893970893970894,Moderate
0.061330561330561334,Moderate
0.07692307692307693,Moderate
0.056133056133056136,Moderate
0.07380457380457381,Moderate
0.06444906444906445,Moderate
0.07276507276507277,Moderate
0.07068607068607069,Moderate
0.09147609147609148,Moderate
0.08731808731808732,Moderate
0.08523908523908524,Moderate
0.0550935550935551,Moderate
0.05197505197505198,Moderate
0.060291060291060294,Moderate
0.061330561330561334,Moderate
0.06756756756756757,Moderate
0.060291060291060294,Moderate
